rms_vibration,kurtosis,spectral_entropy,peak_frequency_hz,motor_id,condition,fault_type
0.14292013354775962,2.928187621374874,4.125783247850208,3363.28125,MOTOR_DE_001,Ball Defect,None
0.13745808662230982,3.005576092424843,4.16598628348434,3246.09375,MOTOR_DE_001,Ball Defect,None
0.14804341988397252,2.861175353474234,4.122520220917588,3257.8125,MOTOR_DE_001,Ball Defect,None
0.1333014596944385,2.690313623118661,4.129893486491058,3257.8125,MOTOR_DE_001,Ball Defect,None
0.14689121979597466,2.7164879842656244,4.202981161881627,3257.8125,MOTOR_DE_001,Ball Defect,None
0.12714981474334952,2.849390523021463,4.274279133419248,3292.96875,MOTOR_DE_001,Ball Defect,None
0.14071495439873166,3.0888009685619258,4.136067424278998,3363.28125,MOTOR_DE_001,Ball Defect,None
0.13632983671627713,2.7188043781362636,4.133108597400431,3292.96875,MOTOR_DE_001,Ball Defect,None
0.14511475372401655,3.064672059540079,3.940306306633124,3363.28125,MOTOR_DE_001,Ball Defect,None
0.14006645272955476,3.5381999911318553,4.0949714343761805,3257.8125,MOTOR_DE_001,Ball Defect,None
0.1431587973354272,3.0431147531894776,4.14862184498128,3269.53125,MOTOR_DE_001,Ball Defect,None
0.1335243727175111,2.98844228805924,4.19802591743068,3398.4375,MOTOR_DE_001,Ball Defect,None
0.1488976873950605,2.995340345366859,4.191039451806947,3234.375,MOTOR_DE_001,Ball Defect,None
0.1505750785781849,3.3628378997438793,4.030522890984233,3398.4375,MOTOR_DE_001,Ball Defect,None
0.1508738683220543,2.868090591324985,4.144004828032333,3234.375,MOTOR_DE_001,Ball Defect,None
0.14700042472924962,2.881743012139682,4.180788108070116,3363.28125,MOTOR_DE_001,Ball Defect,None
0.14521505364323953,3.102620521992282,4.203310573258825,3363.28125,MOTOR_DE_001,Ball Defect,None
0.1464416439179121,2.772842853724976,4.1380805564803556,3246.09375,MOTOR_DE_001,Ball Defect,None
0.14689291823171555,3.0505479435642044,4.216477994820808,3269.53125,MOTOR_DE_001,Ball Defect,None
0.1339675640027345,3.1112437914772375,4.182321517337009,3363.28125,MOTOR_DE_001,Ball Defect,None
0.1376222743416398,2.9343582353001008,4.269184484720064,3398.4375,MOTOR_DE_001,Ball Defect,None
0.13509703092428738,3.031485093512189,4.216876086661646,3246.09375,MOTOR_DE_001,Ball Defect,None
0.1384416730379449,3.2485078967232,4.191641940070016,3269.53125,MOTOR_DE_001,Ball Defect,None
0.14511973494412303,2.889752015516731,4.22010096276213,3421.875,MOTOR_DE_001,Ball Defect,None
0.12932225690775806,2.759291605281687,4.204597793195875,3398.4375,MOTOR_DE_001,Ball Defect,None
0.14951811798284978,2.9608948074037365,4.0849149841368035,3246.09375,MOTOR_DE_001,Ball Defect,None
0.1424147007458444,3.2201703618065367,4.187108705724472,3386.71875,MOTOR_DE_001,Ball Defect,None
0.14368961744668732,3.138087769019201,4.276470290499246,3421.875,MOTOR_DE_001,Ball Defect,None
0.1445521954638245,3.0909373734000773,4.272286152260666,3363.28125,MOTOR_DE_001,Ball Defect,None
0.15246750898663922,3.4607232122645257,4.238458266812068,3269.53125,MOTOR_DE_001,Ball Defect,None
0.13619091136309106,2.8276380633517424,4.1576239273492535,3316.40625,MOTOR_DE_001,Ball Defect,None
0.1337019596143947,2.8717348081096516,4.2126864320647375,3480.46875,MOTOR_DE_001,Ball Defect,None
0.14307667850438513,2.575229536968809,4.139154555489218,3316.40625,MOTOR_DE_001,Ball Defect,None
0.14415727096256103,3.1039042075197805,4.135249050475857,3480.46875,MOTOR_DE_001,Ball Defect,None
0.13253600819558523,2.9055689617161127,4.202343182333816,3480.46875,MOTOR_DE_001,Ball Defect,None
0.1414711736507033,2.9551389913620594,4.060236614419291,3375.0,MOTOR_DE_001,Ball Defect,None
0.12430035717721492,2.843418441992959,4.189160105578247,3316.40625,MOTOR_DE_001,Ball Defect,None
0.14582349345789902,3.213689418345621,4.0670421667904515,3386.71875,MOTOR_DE_001,Ball Defect,None
0.13803224210982987,3.3601682219938573,4.148793824326951,3316.40625,MOTOR_DE_001,Ball Defect,None
0.14457575609835607,3.2412882861422885,4.06842841957606,3386.71875,MOTOR_DE_001,Ball Defect,None
0.13149832386360863,2.598863345943522,4.298234499719949,3480.46875,MOTOR_DE_001,Ball Defect,None
0.1381563810113739,2.9641612981845205,4.132759153462966,3375.0,MOTOR_DE_001,Ball Defect,None
0.13016184399292466,3.1063268090994636,4.261579128383096,3363.28125,MOTOR_DE_001,Ball Defect,None
0.13693118649525174,3.081703555578343,3.969099826675642,3375.0,MOTOR_DE_001,Ball Defect,None
0.13571457244731547,2.8397099609740653,4.296606689857058,3222.65625,MOTOR_DE_001,Ball Defect,None
0.14911535786471644,3.138848438779578,3.9549298316281662,3386.71875,MOTOR_DE_001,Ball Defect,None
0.13247973837437096,3.0601375231330996,4.1616138490458825,3375.0,MOTOR_DE_001,Ball Defect,None
0.14642076434923554,2.977847517886797,4.107749474548386,3375.0,MOTOR_DE_001,Ball Defect,None
0.13942477532825148,3.509835943003559,4.117449634356283,3375.0,MOTOR_DE_001,Ball Defect,None
0.14905046759562604,2.759844233359507,4.070873581638397,3375.0,MOTOR_DE_001,Ball Defect,None
0.13335848614773002,2.909640505230122,4.256981033152904,3363.28125,MOTOR_DE_001,Ball Defect,None
0.13979550285967185,3.430969277241731,3.964421886187854,3386.71875,MOTOR_DE_001,Ball Defect,None
0.1382217806346827,2.991598644050031,4.280980875310904,3375.0,MOTOR_DE_001,Ball Defect,None
0.1437303812426953,3.1260853550501606,4.085829058738188,3375.0,MOTOR_DE_001,Ball Defect,None
0.13077762963771797,2.796485453253292,4.160180427792806,3375.0,MOTOR_DE_001,Ball Defect,None
0.13752343825598368,3.102288918127325,4.17934267258301,3386.71875,MOTOR_DE_001,Ball Defect,None
0.13384001171349327,3.3379427481138824,4.112921679326002,3375.0,MOTOR_DE_001,Ball Defect,None
0.13490895313964008,2.7364900437451705,4.09502895429774,3421.875,MOTOR_DE_001,Ball Defect,None
0.1365589540580886,2.90150398434413,4.158921851912342,3375.0,MOTOR_DE_001,Ball Defect,None
0.13189615585291026,2.7112532510644543,4.231636165118159,3316.40625,MOTOR_DE_001,Ball Defect,None
0.13232722724622312,2.876274986400577,4.105150306349872,3375.0,MOTOR_DE_001,Ball Defect,None
0.13073460321560307,2.949302004817731,4.157322076189361,3421.875,MOTOR_DE_001,Ball Defect,None
0.13772404643780956,3.0266630726428723,4.155662346129327,3375.0,MOTOR_DE_001,Ball Defect,None
0.13697027736284254,2.962309991902524,4.204864657081602,3421.875,MOTOR_DE_001,Ball Defect,None
0.13454530529063402,2.8348379814351796,4.259813186834997,3316.40625,MOTOR_DE_001,Ball Defect,None
0.15185503431645947,2.6106636187620764,4.035242428281818,3375.0,MOTOR_DE_001,Ball Defect,None
0.13734248924412182,2.7225798450849896,4.136232555626185,3316.40625,MOTOR_DE_001,Ball Defect,None
0.14048585668771946,3.035432976688005,4.194312939028738,3386.71875,MOTOR_DE_001,Ball Defect,None
0.1405117769000868,3.156124816162117,3.9667952397117863,3234.375,MOTOR_DE_001,Ball Defect,None
0.13411382906384095,2.8200735474760985,4.205423593390451,3375.0,MOTOR_DE_001,Ball Defect,None
0.13946717817655066,3.991889650181693,4.130503945817193,3375.0,MOTOR_DE_001,Ball Defect,None
0.13939844338429386,2.811041866918276,4.041904154197471,3421.875,MOTOR_DE_001,Ball Defect,None
0.1366752112153628,3.0402322132203055,4.137840515449691,3363.28125,MOTOR_DE_001,Ball Defect,None
0.14058641979443887,2.837513671068791,3.989751049560824,3421.875,MOTOR_DE_001,Ball Defect,None
0.13759759723282572,2.771255263199772,4.047432855898099,3398.4375,MOTOR_DE_001,Ball Defect,None
0.13535096262478624,3.0176835751624926,4.227477225168147,3480.46875,MOTOR_DE_001,Ball Defect,None
0.13654852271775159,2.91442673793604,4.04643610529042,3480.46875,MOTOR_DE_001,Ball Defect,None
0.14889855532561824,2.9157922069412527,4.071997296656886,3375.0,MOTOR_DE_001,Ball Defect,None
0.14349355449112286,2.9018368051473584,3.902893138176645,3316.40625,MOTOR_DE_001,Ball Defect,None
0.14447739657567543,2.817415353347692,4.083402907759705,3386.71875,MOTOR_DE_001,Ball Defect,None
0.13212734302988022,2.8405903877821532,3.9808072009121056,3328.125,MOTOR_DE_001,Ball Defect,None
0.1504685009947336,2.9669571875777256,4.085570422376964,3480.46875,MOTOR_DE_001,Ball Defect,None
0.1427122562880029,3.0047624932275707,4.006324223129436,3328.125,MOTOR_DE_001,Ball Defect,None
0.13788292755090786,2.8978333672629883,4.266363297118307,3386.71875,MOTOR_DE_001,Ball Defect,None
0.14159062825363153,3.023301992787042,4.056672612429863,3375.0,MOTOR_DE_001,Ball Defect,None
0.137890003362895,3.277585496619819,4.1554226820689255,3316.40625,MOTOR_DE_001,Ball Defect,None
0.13378164709898085,3.266472356474966,4.163836364471796,3363.28125,MOTOR_DE_001,Ball Defect,None
0.13328724996638552,3.0447972336520954,4.1966764936277645,3304.6875,MOTOR_DE_001,Ball Defect,None
0.14319280343137275,2.522203859282145,4.1200606137303755,3363.28125,MOTOR_DE_001,Ball Defect,None
0.1289787621947335,3.1313955121783374,4.211808354744354,3480.46875,MOTOR_DE_001,Ball Defect,None
0.1395225794100497,2.8838241885935023,4.206975965040053,3480.46875,MOTOR_DE_001,Ball Defect,None
0.1364625755381921,3.042786569031045,4.11207688735921,3480.46875,MOTOR_DE_001,Ball Defect,None
0.13995774154223087,3.2117033606132326,3.9771367250481084,3480.46875,MOTOR_DE_001,Ball Defect,None
0.14258998187170804,2.800630781906326,4.06852307150775,3386.71875,MOTOR_DE_001,Ball Defect,None
0.14154890920755503,3.0117884607738095,4.0285470106084675,3480.46875,MOTOR_DE_001,Ball Defect,None
0.15140915463652596,2.680916888806875,3.8823816513852325,3386.71875,MOTOR_DE_001,Ball Defect,None
0.12588656053739705,3.258087172047681,4.348788075883685,3480.46875,MOTOR_DE_001,Ball Defect,None
0.13281026398178822,2.855132649075079,4.1830944046352725,3386.71875,MOTOR_DE_001,Ball Defect,None
0.14458832216652623,2.8508104330449204,4.058572393922462,3375.0,MOTOR_DE_001,Ball Defect,None
0.14011161707887423,3.1671349402142996,4.315515218299061,3234.375,MOTOR_DE_001,Ball Defect,None
0.13785976067242509,2.5681847004154097,4.141512025777187,3480.46875,MOTOR_DE_001,Ball Defect,None
0.15104349173154866,2.7452068240156837,4.058093454693716,3304.6875,MOTOR_DE_001,Ball Defect,None
0.1377231790866102,3.013101606913302,4.187052924257059,3316.40625,MOTOR_DE_001,Ball Defect,None
0.14660229488973844,2.865174642214932,4.030657037771551,3386.71875,MOTOR_DE_001,Ball Defect,None
0.13964120600818053,2.9137086655607156,4.132074237939728,3375.0,MOTOR_DE_001,Ball Defect,None
0.1290251730304493,2.592920487401395,4.058647941832726,3386.71875,MOTOR_DE_001,Ball Defect,None
0.14511228009602195,2.8300885564743123,4.196843765742003,3480.46875,MOTOR_DE_001,Ball Defect,None
0.13813741976911947,3.0995589818788294,4.16020594031238,3328.125,MOTOR_DE_001,Ball Defect,None
0.13520494161288488,2.769135032152789,4.0160019433507905,3363.28125,MOTOR_DE_001,Ball Defect,None
0.1365488168071003,3.052426259235007,4.139299053310924,3480.46875,MOTOR_DE_001,Ball Defect,None
0.13751889753857316,3.151372682732348,3.956865065978658,3398.4375,MOTOR_DE_001,Ball Defect,None
0.1433628221025563,2.993342146518328,3.902145180616725,3386.71875,MOTOR_DE_001,Ball Defect,None
0.14541443335742457,2.995425683991402,4.1054051972739884,3351.5625,MOTOR_DE_001,Ball Defect,None
0.14990452419948316,3.0313350521042026,3.8485601784450933,3386.71875,MOTOR_DE_001,Ball Defect,None
0.14746053646294474,3.2087173104456643,4.0204816394672305,3398.4375,MOTOR_DE_001,Ball Defect,None
0.13884218163604026,2.916686143919025,4.221505274594607,3386.71875,MOTOR_DE_001,Ball Defect,None
0.14130783000234876,2.819549307715853,3.9687571515887425,3363.28125,MOTOR_DE_001,Ball Defect,None
0.1383571052540672,3.1753884352889865,4.167649790789539,3480.46875,MOTOR_DE_001,Ball Defect,None
0.13089266104360892,2.826899735969709,4.0584959933014915,3398.4375,MOTOR_DE_001,Ball Defect,None
0.14124830198740101,2.9449780942653887,4.032202904037231,3386.71875,MOTOR_DE_001,Ball Defect,None
0.13997895680650244,3.1036649871064212,4.102194756241069,3398.4375,MOTOR_DE_001,Ball Defect,None
0.13668654725768797,2.5053703946265062,4.085017331386787,3386.71875,MOTOR_DE_001,Ball Defect,None
0.13078669199043197,3.1501539659118416,4.118297880492342,3351.5625,MOTOR_DE_001,Ball Defect,None
0.13796916267319773,2.809690141833938,4.170172817638926,3386.71875,MOTOR_DE_001,Ball Defect,None
0.1382194283227764,2.8506404170788455,4.217507837523264,3398.4375,MOTOR_DE_001,Ball Defect,None
0.1302802054708869,2.820788603748869,4.258049740725168,3386.71875,MOTOR_DE_001,Ball Defect,None
0.1470636575842938,2.925583128677486,4.159126552537032,3398.4375,MOTOR_DE_001,Ball Defect,None
0.13965985164982905,2.9477608064362673,4.174154526810291,3480.46875,MOTOR_DE_001,Ball Defect,None
0.13197631068128463,2.908390747177054,4.189783775975046,3398.4375,MOTOR_DE_001,Ball Defect,None
0.13812492272167656,2.87379175866646,4.097487843923018,3386.71875,MOTOR_DE_001,Ball Defect,None
0.13917420034809744,2.8204313191269788,4.104107348228444,3398.4375,MOTOR_DE_001,Ball Defect,None
0.13265261705661915,2.811216267591678,4.184446355658914,3386.71875,MOTOR_DE_001,Ball Defect,None
0.14692089166457034,2.668242815867584,3.955857329870377,3398.4375,MOTOR_DE_001,Ball Defect,None
0.13566575075436643,2.8680269844607937,4.284836949997537,3480.46875,MOTOR_DE_001,Ball Defect,None
0.13804411590493607,2.8077131325074522,4.150984221889844,3316.40625,MOTOR_DE_001,Ball Defect,None
0.1421194742155603,3.1875029390126635,4.2666749019667165,3480.46875,MOTOR_DE_001,Ball Defect,None
0.14792214596865183,2.681893527172136,4.09157276747659,3316.40625,MOTOR_DE_001,Ball Defect,None
0.14043876826166563,2.64977569611849,4.078073536368386,3222.65625,MOTOR_DE_001,Ball Defect,None
0.1379749665057597,2.9036012574982877,4.226581846120898,3363.28125,MOTOR_DE_001,Ball Defect,None
0.13765857412957283,2.7897287189045445,4.03461912240439,3386.71875,MOTOR_DE_001,Ball Defect,None
0.1362534723248613,2.69780116607384,4.136483137412614,3398.4375,MOTOR_DE_001,Ball Defect,None
0.15363909834333528,2.818898619327388,4.050813400549567,3398.4375,MOTOR_DE_001,Ball Defect,None
0.13569273327756223,2.909056494714556,4.12534671408978,3398.4375,MOTOR_DE_001,Ball Defect,None
0.14487932710276322,2.6674289453504234,4.222508233307563,3398.4375,MOTOR_DE_001,Ball Defect,None
0.13291775215094642,3.2019053202352605,4.055133254720534,3398.4375,MOTOR_DE_001,Ball Defect,None
0.13870514947551532,3.2507789545994945,4.217997574954217,3398.4375,MOTOR_DE_001,Ball Defect,None
0.1479161518332846,2.6492105553949017,3.891792793353405,3316.40625,MOTOR_DE_001,Ball Defect,None
0.13421996191593458,3.1936790151877874,4.2846229056829515,3222.65625,MOTOR_DE_001,Ball Defect,None
0.14759368199070153,2.699824502180367,3.8483978599577693,3433.59375,MOTOR_DE_001,Ball Defect,None
0.13294928900349182,2.6964200798169333,4.023331440172949,3433.59375,MOTOR_DE_001,Ball Defect,None
0.14780684265967148,2.702605241026983,3.879044255990137,3433.59375,MOTOR_DE_001,Ball Defect,None
0.14521167259835616,2.539386342059668,3.8887160860681766,3433.59375,MOTOR_DE_001,Ball Defect,None
0.14452648562317053,2.861463392182388,3.865986159620772,3433.59375,MOTOR_DE_001,Ball Defect,None
0.14198452436325348,2.8351670681685173,4.006140171812064,3433.59375,MOTOR_DE_001,Ball Defect,None
0.13736901524224024,2.695128386083582,3.851039538275519,3433.59375,MOTOR_DE_001,Ball Defect,None
0.1553384641838461,2.5169959985132273,3.9363938516167196,3433.59375,MOTOR_DE_001,Ball Defect,None
0.13713345371091387,2.756591102917396,4.072110542901308,3433.59375,MOTOR_DE_001,Ball Defect,None
0.1522679245552517,2.7290049475378586,3.8565613184791117,3433.59375,MOTOR_DE_001,Ball Defect,None
0.13490247619459,3.016360173863691,4.217223525233807,3433.59375,MOTOR_DE_001,Ball Defect,None
0.15429072476476022,2.404614133531948,3.8869918151283347,3433.59375,MOTOR_DE_001,Ball Defect,None
0.1381677504095193,3.081063868478944,4.00724638587166,3433.59375,MOTOR_DE_001,Ball Defect,None
0.1612062053104479,2.564211687594365,3.7082165655064045,3433.59375,MOTOR_DE_001,Ball Defect,None
0.13865627898464403,2.7741242000830697,4.093549917537072,3433.59375,MOTOR_DE_001,Ball Defect,None
0.1556107431827287,2.536598069470351,3.9190294616317747,3433.59375,MOTOR_DE_001,Ball Defect,None
0.14371870490168573,2.80558254653421,3.9549150276497427,3433.59375,MOTOR_DE_001,Ball Defect,None
0.1510084951361209,2.5732934295941776,3.9368110519563855,3433.59375,MOTOR_DE_001,Ball Defect,None
0.13837208881396418,2.719663605439574,3.9647628344979546,3433.59375,MOTOR_DE_001,Ball Defect,None
0.15102768003693098,2.5369487524612198,3.8342235518111574,3433.59375,MOTOR_DE_001,Ball Defect,None
0.14050513240783494,3.0921310962114252,4.06028728182417,3433.59375,MOTOR_DE_001,Ball Defect,None
0.15215521654526792,3.1567586544986455,3.8836442805700044,3316.40625,MOTOR_DE_001,Ball Defect,None
0.1417713851816317,2.9654286302043538,3.9880202627808785,3433.59375,MOTOR_DE_001,Ball Defect,None
0.151210290790767,2.9817847111345572,3.839598497817247,3433.59375,MOTOR_DE_001,Ball Defect,None
0.14059893400609033,2.788303535234674,4.06174963837547,3433.59375,MOTOR_DE_001,Ball Defect,None
0.1492355336812964,2.8032853584460193,3.8813635590106803,3316.40625,MOTOR_DE_001,Ball Defect,None
0.14463719559721283,2.626885773764886,4.0553888569548295,3433.59375,MOTOR_DE_001,Ball Defect,None
0.14927760253269876,2.599119310094929,3.8535736847948696,3433.59375,MOTOR_DE_001,Ball Defect,None
0.15443074260114836,2.944365440442734,3.9653067649130938,3433.59375,MOTOR_DE_001,Ball Defect,None
0.1551902670270871,2.508222862762294,3.7865671494278335,3433.59375,MOTOR_DE_001,Ball Defect,None
0.1349232856009204,2.745151885867753,4.106557398498491,3433.59375,MOTOR_DE_001,Ball Defect,None
0.15055897672501786,2.7682755890257216,3.7221919233361307,3433.59375,MOTOR_DE_001,Ball Defect,None
0.14189361984629423,2.855328483646547,4.067850743893769,3433.59375,MOTOR_DE_001,Ball Defect,None
