Experiment ID,CURRENT (A) mean,CURRENT (A) std,CURRENT (A) max,CURRENT (A) rms,CURRENT (A) peak_to_peak,CURRENT (A) skew,CURRENT (A) kurtosis,CURRENT (A) crest_factor,ROTO (RPM) mean,ROTO (RPM) std,ROTO (RPM) max,ROTO (RPM) rms,ROTO (RPM) peak_to_peak,ROTO (RPM) skew,ROTO (RPM) kurtosis,ROTO (RPM) crest_factor,CURRENT (A) Frequency Center,CURRENT (A) Spectrum Area,CURRENT (A) Amp @ 1x RPM,CURRENT (A) Amp @ 2x RPM,CURRENT (A) Amp @ 3x RPM,ROTO (RPM) Frequency Center,ROTO (RPM) Spectrum Area,ROTO (RPM) Amp @ 1x RPM,ROTO (RPM) Amp @ 2x RPM,ROTO (RPM) Amp @ 3x RPM
26,3.1600118112,0.9994199003541033,6.786904,3.3142857168843896,7.064312000000001,0.01639532936158382,-0.30726801703268114,2.1477464027018005,21687.24616525,510.9758025426099,23777.370000000003,21693.26476064698,4382.390000000003,-0.10510172147284219,0.5690523490986465,1.0963757140405894,3757.513814886077,1465137.1304483654,1872.8185246095325,1289.6679754654574,618.2752278568478,9644.805983450326,1848185248.7359061,62447.89688223632,65729.22689870876,65729.22689870876
27,3.1308032264000003,0.9628950958263401,6.409704000000002,3.2755263132554626,6.442968000000001,0.03653943149267305,-0.32885234146751907,2.0473033712087663,21711.457175,512.354587006992,23696.5,21717.501544192542,4339.669999999998,-0.11209988532210098,0.5220746174897313,1.0914283554991284,3748.182985968732,1355947.329623303,1889.7396731399929,1294.4482914721164,449.1832821849967,9610.083935563978,1841072923.5968056,9137.747791700216,107642.81344895568,107642.81344895568
28,3.1439391098,0.9703984504769085,6.359656000000001,3.2902891570482353,6.5320800000000006,0.02991045630172498,-0.3028216890473754,2.0228305249857614,21686.396617500002,510.4166927294168,23862.82,21692.402286021766,4605.170000000002,-0.11298302991594596,0.6071402233575829,1.1003589218110914,3703.8791210880327,1354101.2269023221,1939.758630612974,1347.483096179679,1485.794871985699,9574.538476618987,1832420826.2770028,84715.9900315728,175439.19421049033,175439.19421049033
29,3.1911727526,1.0090519395274806,6.470743999999999,3.346900640735456,6.834824,0.004331493971871247,-0.2921126981639173,2.0277009430868245,21724.85339525,516.1376288103799,24032.2,21730.983558896456,4684.52,-0.11887883386518416,0.5555741006645545,1.1062076950657116,3701.1869491878406,1473809.7063170695,1643.1379239273786,922.2347469975444,2100.8754078194406,9677.901777272209,1858648694.3616266,162366.9058051074,118928.86236091708,118928.86236091708
30,3.1783547466,1.0171830950500393,6.470743999999999,3.337150652510928,6.693224,0.048807735837916234,-0.32878269185847797,2.035878470432536,21687.047465749998,512.8479490818597,23858.239999999998,21693.11029394461,4618.899999999998,-0.10394726361357932,0.573176352148828,1.1001147130645115,3769.3660419607154,1479207.4766718252,2009.9242347380666,2436.919045037459,925.1601536463627,9663.129897042734,1855066170.2054634,112550.84940668057,62233.64289815822,62233.64289815822
31,3.1778418561999997,1.009439375194663,6.4328959999999995,3.334309709822072,6.546727999999998,0.03493393858237301,-0.3552656103729177,2.0242970830815126,21710.7525555,512.2900541233585,23954.38,21716.795598445824,4649.43,-0.10464142409354503,0.5264929830609084,1.1033417629704236,3676.0765891367587,1448344.1497099686,2561.9406453885545,563.267532761677,1563.4446086385983,9664.09969717832,1849577222.1371534,41707.886010082104,139914.00043690403,139914.00043690403
32,3.1553643472,1.013034258395066,6.700240000000001,3.3139910857307244,6.958120000000001,0.04174895946172373,-0.2925656618775201,2.123444161351967,21679.754659000002,513.5375492985826,23917.75,21685.835844992263,4644.84,-0.09716638838756,0.43652503333633996,1.1032297355851732,3655.142636547064,1438353.0434039242,271.160501728262,1548.1222711482114,1319.27698587684,9766.169879684865,1867423332.0099688,753453.7712794,19338.437326149222,19338.437326149222
33,3.1277592624,0.9958439608727742,6.142368000000001,3.2824622473542475,6.25864,0.029978514948427123,-0.3445281838952856,1.9638237743677316,21714.7863,518.5915392575954,23890.289999999997,21720.97775229807,4521.249999999996,-0.12083313212790045,0.5339376437188701,1.1001853607926133,3692.71311850367,1413419.39146304,1642.020109456936,401.419238937254,688.681255728716,9734.077792739838,1866374453.6187122,86723.54027069658,68727.66200627251,68727.66200627251
34,3.1233705504000002,0.9837683446075215,6.215608,3.274632736041392,6.254975999999999,0.029096010580577675,-0.35918202396240373,1.9900322103004997,21709.9931105,510.44349962559403,24000.149999999998,21715.992883367166,4618.899999999998,-0.0970429682185476,0.5401728615166674,1.1054886050789379,3682.767126865492,1348553.738785192,336.61122894532747,678.6577037374664,903.5476022296477,9672.058523775904,1851605420.233648,238969.09907471435,116795.00692408044,116795.00692408044
35,3.1655378842,0.9903806982289813,6.46952,3.316844811320202,6.723736,0.025746140330261468,-0.26561484722848094,2.0437348206417023,21711.63530175,512.5854352138562,23687.34,21717.685068533305,4405.279999999999,-0.1055607611918405,0.48624542427872575,1.090997507594039,3679.876956051365,1393404.6781041336,882.3370959203811,554.825704762174,895.0651321501595,9713.686091423404,1862944807.3842206,62538.67140338845,67587.99957806345,67587.99957806345
36,3.1456471898,0.98932829978358,6.3535520000000005,3.2975509485354713,6.530864000000001,0.009719240962971649,-0.3388306445535618,2.0197916729510785,21724.297531,516.5334414348572,24032.2,21730.437256101482,4661.630000000001,-0.09832732599975358,0.5097340947703066,1.1062359998387374,3740.461649087675,1417767.946014424,298.27955447532133,2861.959693326395,685.1296081065229,9770.551816648926,1874376464.7721171,179775.3482822757,119826.12368493297,119826.12368493297
37,3.241733452,0.9843847007739992,6.478064000000001,3.3878938571925143,6.544287999999999,0.027892194776329003,-0.31143264959499595,1.9983333287329141,21725.9534475,512.1362418889506,23664.45,21731.988638320818,4335.080000000002,-0.10381322724069272,0.4463643969703561,1.0892249243368908,3663.890648850016,1411306.911402102,1875.079195348981,256.0436351366453,2065.133485600905,9731.085846553458,1869450063.769659,90465.55746727555,57789.04844560721,57789.04844560721
38,3.1155134548,0.9980693805292992,6.260776,3.2714739295656563,6.543064000000001,-0.003949697124569507,-0.36103021622798837,2.0095486958511337,21737.030776,514.4252480188079,23910.12,21743.116926437593,4600.59,-0.09754452878576007,0.5497404465348734,1.09997176000686,3715.7174685657433,1422242.081033967,1860.81709305345,934.220466303484,1237.3821778346708,9644.846330127784,1856245003.6301446,61025.00897731813,75535.16719098165,75535.16719098165
39,3.1641440579999998,0.9773242900577027,6.354776000000001,3.311638040101046,6.280616000000002,0.04670133433652249,-0.3135464707790554,2.0083712636069877,21701.750997749998,511.8676937016333,23856.72,21707.786583481633,4495.310000000001,-0.1073184749023671,0.4950045708397268,1.099299314717666,3660.226281830814,1372737.4266688344,728.2882198684543,1321.2977459917804,743.8738446308889,9576.177532520665,1835319905.7607493,53904.314563601554,106620.98852846392,106620.98852846392
40,3.1511894209999998,0.9909432201098974,6.485392000000002,3.303322370476798,6.6846720000000035,0.02407141364039501,-0.3249504536769723,2.0580774855298682,21751.214108750002,518.6714017946033,24155.79,21757.397098509373,4695.200000000001,-0.09716374492087601,0.4320973695302519,1.110549042422542,3657.0954780001925,1408191.3945742582,453.61100138789914,1346.2274503278568,1054.6243794309846,9749.28963637826,1874369739.123333,207890.9936853434,117436.23929247783,117436.23929247783
41,3.0997294764,1.0021521240306264,6.563512,3.2576995869539798,6.755472000000002,0.0348955420507712,-0.2990852772028241,2.1174467159059343,21728.41874975,511.97115414888617,23908.6,21734.449366715187,4567.029999999999,-0.11141653074115981,0.5345667262640608,1.1003377776983925,3659.5107872973244,1387573.3723643248,1379.218503370284,1133.9013212700281,1542.0564837893603,9770.54380878788,1871587869.082773,85709.2697103817,61624.47954599837,61624.47954599837
42,3.2151633612,0.997812030176009,6.473184000000001,3.366434225712076,6.670024000000002,0.003280587197915205,-0.32858690526988976,2.01332973562625,21755.9269495,517.7955402258419,23925.38,21762.087743381897,4603.639999999999,-0.10702053112308535,0.38623829511680174,1.0997177943985448,3682.511940924243,1418282.6317911327,1244.5341282197521,405.2839484421849,765.2588740428321,9785.912364604417,1880502712.9995608,218387.88895617911,121513.89141432577,121513.89141432577
43,3.1579215983999998,1.0048100810010097,6.337679999999999,3.3139231855068685,6.832376,0.022706042417313697,-0.3117260804095441,2.006914928860508,21748.580041,519.4042777951547,23983.370000000003,21754.78126433487,4652.480000000003,-0.11987326889241776,0.41393025886983636,1.1027556720846612,3663.0219783324,1398576.5679175805,949.7443021707576,626.794625468449,1092.3218861929552,9774.363968152531,1879664143.5978866,222061.5396462587,113895.0853847063,113895.0853847063
44,3.0805633292,0.9985515079322195,6.646528000000001,3.2383561588524588,6.847032,0.009875623373263942,-0.2966756723763573,2.157569018951497,21736.6764775,519.0941593292583,23801.79,21742.873689953747,4344.25,-0.09843008728402958,0.42322768050346715,1.095005946499578,3678.610199294717,1415182.0742893456,661.9331717824552,1019.5495761233174,1788.203063665489,9784.570682261374,1880483710.065633,73916.63918594626,108693.88466685012,108693.88466685012
45,3.1482247468,0.999708266254983,6.486608000000001,3.303136492572933,6.839704000000002,0.01946606119641856,-0.30107289066324316,2.060401820611215,21731.61105575,517.9528425713097,23742.28,21737.782488530072,4464.790000000001,-0.13030365059231433,0.44104716360259877,1.0925227742707089,3718.0654518161464,1422450.48982539,2334.92061896854,1556.933603922134,1721.5393081494178,9810.686495245965,1883941749.6566308,104738.30347796693,68981.20236583076,68981.20236583076
