Experiment ID,CURRENT (A) mean,CURRENT (A) std,CURRENT (A) max,CURRENT (A) rms,CURRENT (A) peak_to_peak,CURRENT (A) skew,CURRENT (A) kurtosis,CURRENT (A) crest_factor,ROTO (RPM) mean,ROTO (RPM) std,ROTO (RPM) max,ROTO (RPM) rms,ROTO (RPM) peak_to_peak,ROTO (RPM) skew,ROTO (RPM) kurtosis,ROTO (RPM) crest_factor,CURRENT (A) Frequency Center,CURRENT (A) Spectrum Area,CURRENT (A) Amp @ 1x RPM,CURRENT (A) Amp @ 2x RPM,CURRENT (A) Amp @ 3x RPM,ROTO (RPM) Frequency Center,ROTO (RPM) Spectrum Area,ROTO (RPM) Amp @ 1x RPM,ROTO (RPM) Amp @ 2x RPM,ROTO (RPM) Amp @ 3x RPM
10,3.1595348818,0.9932806676163338,6.254671999999999,3.311984675207476,6.340423999999999,0.03366367664102655,-0.3430889755015132,1.9796179608679256,21751.32899075,513.6548734822825,23974.21,21757.392941178874,4522.77,-0.11895357115192526,0.5425212705526188,1.1021951812781328,3727.1072908446504,1443077.0749020982,1233.6714684505087,410.81489658453194,1389.8830654171343,9784.220169261023,1881061369.1791444,118727.96156866247,118818.95188833289,118818.95188833289
11,3.1806839501999997,0.988008027185123,6.285191999999999,3.3305984220325295,6.489359999999998,0.029227080024701736,-0.32749783007299005,1.976050465373898,21746.18363,517.4848160268796,23673.609999999997,21752.339789313126,4290.8399999999965,-0.11664661164912446,0.43680951126804546,1.088632856357426,3757.8310434402474,1457092.728128234,1318.7413137493104,878.9029528215149,789.0781235807627,9760.614571151778,1875180250.965057,80639.5453846407,27400.76165245057,27400.76165245057
12,3.1313016738,0.9727344823513556,6.2815280000000016,3.2789081856905824,6.486912,-0.010788546046548166,-0.2951163336939131,2.006043701428817,21782.1579145,518.373163111508,24061.19,21788.32502581786,4609.75,-0.11855592909880192,0.47324320951327836,1.1046283887228128,3641.647047108243,1382109.514844509,813.9562348286145,1789.9672734277292,457.515122952032,9774.747032647578,1878029009.3639612,189111.4019017701,52951.06622225264,52951.06622225264
13,3.1091405979999998,0.9539188758129699,6.147248000000001,3.25218291778515,6.2085919999999994,0.044309355547656776,-0.3625049685691142,1.9771534307436298,21752.60688725,518.7457177995743,23882.659999999996,21758.791252814193,4631.119999999995,-0.11829654531311773,0.4785262853782797,1.0979217398535575,3676.562327237108,1308675.8123503958,1368.6979639843926,781.5301823085928,700.0961952412491,9728.323011996239,1864776867.7343411,19163.145026515136,199565.53781516134,199565.53781516134
14,3.210142856,0.9749647933878227,6.364536000000001,3.354929170692713,6.374608000000002,0.05362774099499041,-0.33260379367835124,1.9826332613529025,21777.485264,520.5060637156369,24106.969999999998,21783.704556684977,4776.079999999998,-0.1076795492716261,0.4722478811763975,1.1069675725989734,3730.7616508237384,1437306.4115934763,2193.8157078474674,253.70696286837014,1127.9525531111478,9758.961204202576,1887846465.6285112,157289.0899651089,115361.89080500569,115361.89080500569
15,3.0990924124,0.9907956896642277,6.535440000000001,3.253617269647737,6.784776000000001,0.0390239664162475,-0.33721750328353783,2.108823852380324,21752.873023,512.2629706936319,23748.38,21758.903730325463,4371.709999999999,-0.12434775611877304,0.5609787653886844,1.0917353296224408,3690.517116148804,1413248.7147840192,1716.6960140628387,815.8032701871452,1557.3271852973958,9709.354247882005,1867032444.8606098,22345.055903508735,98339.12962036226,98339.12962036226
16,3.1512364992,0.985688186020157,6.357216000000001,3.301794721726349,6.4991280000000025,0.04075756656401099,-0.33649044865237654,2.017371911506451,21772.531797749998,518.1758957225458,23913.18,21778.6969405951,4615.860000000001,-0.12236269221156948,0.4944405477922511,1.0983187542052972,3698.2730026922263,1446290.127329069,1918.3104499325,1392.8684536410128,1061.3165486130354,9765.007360416474,1885658033.4557352,270012.4280547224,51808.65330668809,51808.65330668809
17,3.1849209536,1.0027156760232554,6.835736,3.3390320560987314,7.183943999999999,0.05080002481178386,-0.34629123499737835,2.146281210613214,21720.91715225,519.2224199807438,24102.39,21727.121924371873,4744.029999999999,-0.11403754439053962,0.4754687791475516,1.1096396082659572,3702.4124170131886,1432878.9196666293,685.4911158486317,1196.0618945458064,808.5898967190409,9761.092216273051,1877755850.7578478,180509.2472129346,78226.21279876096,78226.21279876096
18,3.128919417,0.9911895706897464,6.2974,3.282159185917804,6.473488,0.051440785496264005,-0.3268531587049437,2.0126437152024614,21771.77385925,522.5825228515058,24015.41,21778.04450918859,4623.48,-0.11707823415816433,0.49172975656052786,1.1030525190668727,3618.965083117373,1405401.373035283,1301.1578699862757,721.3227352133545,48.08259832089699,9782.306010360206,1878675610.0707135,87949.96132379642,105697.0706240061,105697.0706240061
19,3.17400212,0.9782092821664136,6.323032000000001,3.3213188547843506,6.464944000000003,0.031037274156641523,-0.34921939813816216,1.9921322547824893,21809.60709325,519.1407343235089,24053.559999999998,21815.784696551647,4640.269999999997,-0.1148448454430699,0.49583931646315804,1.1028882774987954,3594.262750380933,1374073.9794292625,1120.9538551744931,574.92874981007,2189.9897831925477,9744.754463075167,1871815485.5547347,346503.01797681017,38883.52316401941,38883.52316401941
20,3.1036690982,0.9695027536585855,6.2974,3.25156484820516,6.356296,0.0008898074599934324,-0.3377265947165462,2.0290178497611846,21782.17197125,517.562131400306,23838.41,21788.319798649107,4391.549999999999,-0.11127042621887182,0.40739808216852813,1.0944000456641332,3631.2060410142753,1370646.837192912,305.8385750715476,2059.003070974936,281.39338317481025,9807.43327535417,1879604683.8682222,173711.25363851903,132065.45872793597,132065.45872793597
21,3.1613310846,0.9797350460483494,6.419471999999999,3.3096632743973458,6.68956,0.00712744743687639,-0.32038134829063036,2.030623123048261,21760.276146,519.9610964239369,23923.86,21766.487331055105,4507.52,-0.11418692113588318,0.42721986675013657,1.0994281432590052,3643.5572409340416,1390015.9368280135,908.9771244309113,1302.7813425887732,283.3208631095102,9792.327282408849,1878864902.1035867,66700.99269019604,93427.72346091394,93427.72346091394
22,3.189295777,0.9861808593732228,6.506143999999999,3.338283380237058,6.5076719999999995,0.04967169984786046,-0.3496792291762194,2.0399939218305994,21748.98852625,520.2466344271525,23958.949999999997,21755.209760174064,4649.419999999998,-0.1156988963820982,0.39227976097802575,1.1016121495067541,3617.5048260325993,1396912.1139765102,2529.12621742474,1237.3982874434093,832.4174016729413,9790.701508454056,1877905706.0272732,209091.27864482734,72625.66235973511,72625.66235973511
23,3.2340258832,0.9777690128389741,6.243687999999999,3.3785990817008127,6.2208000000000006,0.03180692420099698,-0.3259815173951206,1.9306240041041358,21772.03127,512.5968577368051,23760.59,21778.06452813314,4541.09,-0.10883709039780375,0.5198205797591484,1.0913354709691265,3663.52646810868,1413596.995034269,1100.922617265685,782.6298397870056,932.7926425923812,9794.663141694115,1880048994.7814941,94469.90931986875,92074.83140603968,92074.83140603968
24,3.1476832238,0.9759420938328519,6.341343999999999,3.2955043371739867,6.457615999999998,0.05468972738332378,-0.3235731716556045,2.0146067914497743,21778.55031875,513.2070956829408,23916.23,21784.5961386675,4692.1500000000015,-0.11006173125993653,0.5401313983163254,1.0981552789310127,3692.6580755031005,1414397.4976393026,538.0400474837224,717.5057047169582,478.251005086351,9734.771771477966,1869474829.0864587,219664.98996509815,143281.5334939018,143281.5334939018
25,3.1449277642,0.9942839099666736,6.280311999999999,3.298355108329343,6.156103999999999,0.025600653086985857,-0.3565116753951134,1.9969654220651305,21787.96164325,511.4348688732652,23943.690000000002,21793.963192904866,4567.02,-0.11793515306168305,0.6117750735330678,1.0989412590331897,3625.8550220833813,1408548.1625068649,1266.2337666786866,2411.297089150086,2151.225260463327,9625.28609108824,1849526162.788775,260968.156950785,22180.84970882342,22180.84970882342
26,3.1763092358000002,0.9904484153564939,6.393832,3.327146510180906,6.353856,0.011632541644247579,-0.34682513599361364,2.012975288405639,21797.597093,516.4256324358405,24079.5,21803.71362394977,4756.240000000002,-0.10673031913252236,0.5410737850320277,1.1046859842974528,3715.5850608671467,1436689.6255901305,1719.106277909133,965.8092356600462,1580.5362728846073,9725.447558650154,1875888237.9017386,133740.64223311972,159136.2382541453,159136.2382541453
27,3.1255448182,0.9758438795885183,6.251007999999999,3.2743362504674605,6.2232400000000005,0.024991264355816178,-0.3528177249926503,1.9999738809056502,21809.675416,523.0438138448632,23975.74,21815.94622616918,4649.43,-0.11565024017209502,0.4579568751235592,1.0993166813666075,3629.145973953094,1392471.913242191,1172.9793970686826,1501.4175515350016,618.7021988644515,9728.305523299658,1874224539.2031643,184322.2482584878,95423.02824181,95423.02824181
28,3.1539298184,0.9892915632968867,6.723432,3.305441971833438,6.881207999999998,0.05338727050905488,-0.28019136736195005,2.1317633514783854,21830.485082,518.9319047056294,23826.2,21836.65181535136,4339.670000000002,-0.12893229677043327,0.5332965603969511,1.0914187160983215,3704.8582805265423,1427884.9946875202,3837.0468531642086,160.3130077498427,426.03602955221083,9668.247816032977,1872787430.5895898,183321.60145943306,49049.86165222438,49049.86165222438
29,3.1628343384,0.9658770157917335,6.4841679999999995,3.3070252703656005,6.576023999999999,0.03032187601777801,-0.29235670181668816,2.050113065131378,21775.3755485,525.0036803548767,23833.829999999998,21781.703382698888,4472.419999999998,-0.11329397322200657,0.43472425873056597,1.094531295082155,3708.2413206481697,1426877.4217544089,1791.150699306009,466.42538269422346,1217.8939313013436,9805.787438889263,1890061982.539222,85388.50545003623,119859.05029421704,119859.05029421704
30,3.2037313442,0.9662995549276737,6.753952000000001,3.3462824166965066,6.784776,0.024556104849853738,-0.3587135656963305,2.1081518000026067,21817.5635855,516.2582093901077,24242.77,21823.670559349885,4751.66,-0.09775472761191356,0.4733036822518373,1.1111584437462942,3692.1278835914113,1398673.4691131085,1765.1078235251418,595.7162857689248,521.1737448168348,9734.943362049054,1873559889.9911494,143382.18266848254,50331.268662569084,50331.268662569084
31,3.1190349162,0.9817261990541704,6.393832,3.2698839495807546,6.550391999999999,0.027002967356657016,-0.31750867528220184,2.049939218952306,21820.983594999998,519.8135159255554,24187.84,21827.17398999343,4739.450000000001,-0.11227067101817281,0.5117027496604218,1.1084669897988622,3674.0046523174974,1419387.3179781397,2187.4560283041615,1483.3654890467037,1389.6718840554283,9765.354657401587,1880628758.061999,98017.0515295369,41917.41746335084,41917.41746335084
32,3.1699793967999996,0.9915421459681228,6.29496,3.321430508752499,6.3697279999999985,0.03349131622503857,-0.3502807758335442,1.98580470471025,21781.969680000002,518.0784617030813,24110.02,21788.129835366497,4711.990000000002,-0.11021921203839584,0.486712094698623,1.1068796970247181,3630.4560871261574,1409918.833652584,1326.41039187744,1468.6375317013194,1184.811812110139,9757.308878167127,1875176063.8786297,95961.68567366818,62936.317468147136,62936.317468147136
33,3.0866873834,0.9894309622735521,6.4744,3.241386764581724,6.351416000000001,0.024870315322449706,-0.3624318662804433,2.097523719058462,21788.9200285,520.0654639106137,23844.51,21795.12554066663,4589.91,-0.10331016665999695,0.44647453933760195,1.094341067331987,3654.9228317809457,1426790.768703205,1068.7348371164044,984.6849564475299,1703.853116005718,9748.939504895927,1876888774.006894,158438.8016740955,73969.51222637683,73969.51222637683
34,3.1539125844,0.9879441995162369,6.399936,3.3050225310201644,6.383151999999999,0.009232671473180994,-0.34203026866675046,2.02920525814685,21773.55399125,521.7309247361543,23929.960000000003,21779.803712674406,4701.300000000003,-0.1071880034589054,0.40383371268542323,1.0990378515889772,3595.2251189353856,1411637.6628222854,953.004522834387,748.0419345356559,2125.9771586620445,9839.695847962477,1891380286.6142046,61135.43513082655,213750.1978539067,213750.1978539067
35,3.1756189198,0.9662633966113866,6.238800000000001,3.3193669778737784,6.202480000000001,0.006276669572163202,-0.3559945451555291,1.9645934092094777,21823.17195625,520.049055299301,23946.75,21829.367340596444,4553.299999999999,-0.1194157691766228,0.5047797931018199,1.097308404479754,3678.973548105033,1391319.1943624394,1724.1567566775893,1154.8956976702689,1335.8865655548677,9768.02269463055,1881396491.6783361,186847.47314113195,83207.56712282186,83207.56712282186
36,3.1045364762000003,0.9826722325525341,6.393832,3.2563426274838116,6.5174319999999994,0.023636843733539435,-0.3437368024253118,2.0595126032553974,21833.164686,522.2521856261724,24123.75,21839.409807334658,4695.200000000001,-0.12320753988911154,0.5032579697329944,1.104913114838949,3667.2932624882187,1410593.4469445355,2156.095590621775,1610.8252566747537,690.3836452720218,9782.979790203632,1892292034.4238334,83637.7010885292,127279.40179045594,127279.40179045594
37,3.149745656,0.9819961799005196,6.178992000000001,3.2992711448011747,6.193944000000002,0.017188531893253513,-0.3576135909299789,1.961743161143676,21816.31780275,518.6995314280961,23966.579999999998,21822.483015190093,4460.209999999999,-0.10538411666964097,0.44472651177831546,1.0985621045994731,3672.2617532859613,1391505.5786083743,180.65449193334976,859.1146476488087,780.7511621747028,9808.87564018981,1893336042.4951532,178650.82437498803,78181.81459662215,78181.81459662215
38,3.1605417592,0.9813233118476512,6.230256000000001,3.3093799387704963,6.242768000000002,0.015088211594064338,-0.3641164486238222,1.9712620413460415,21813.757649,516.520605120247,23948.269999999997,21819.871897767443,4469.369999999999,-0.10858796756338274,0.4521578584749215,1.0978516579007582,3561.485925251654,1366844.7761647608,454.68747942999204,214.5361594261297,786.1825084302349,9763.55053641433,1872210355.3471518,122266.3683201211,117436.89034881457,117436.89034881457
39,3.1259514026,0.9696551139240732,6.535440000000001,3.272885532003833,6.5955600000000025,0.020590775340480615,-0.3092223918894432,2.090704287521607,21857.6047345,522.198501605172,23952.85,21863.841592625795,4422.059999999998,-0.11670999332178647,0.47370517031650694,1.0958588688445292,3556.903910178466,1333465.4847075942,213.77596144795743,1449.9341405393252,920.0942151557217,9699.058141244674,1865256609.1821105,45887.207233614405,308415.51086250175,308415.51086250175
40,3.1573708644,0.9809006285355251,6.409704000000002,3.306226363132493,6.392920000000001,0.04777417695325566,-0.35267855003784465,2.0300763753383304,21835.7484475,520.0789270492746,24143.59,21841.9409758109,4725.720000000001,-0.12146607738905292,0.4748991312230708,1.1056909754226552,3598.2632658586444,1382640.4149988054,108.91934814899052,2108.2468738461625,975.8648514316936,9718.424253043004,1870657835.9816966,265715.4570953644,9793.42834977736,9793.42834977736
41,3.1672226387999998,0.9891284689110926,6.274208000000002,3.3180792504639554,6.325784000000002,-0.0029414803702284887,-0.3400159452797995,1.980981040971966,21838.230471000003,518.4021728664471,24097.81,21844.3824403169,4640.27,-0.11721529341400463,0.4381518852871351,1.103468984449111,3582.2353853737395,1403404.5322486125,984.8084059350025,113.06128395904184,1408.0688257852216,9780.32351465741,1883082836.9039626,173275.72526127135,65652.28478942714,65652.28478942714
42,3.133567484,0.9757263719654262,6.219272,3.2819602874931433,6.275728000000001,0.011584200333132788,-0.3606359476616805,1.98472572611109,21855.43319175,527.7852907527141,24062.71,21861.80482824439,4716.559999999998,-0.11187105722725603,0.3088966178106838,1.100994420420969,3565.402118583371,1356211.3642125165,1479.2052332275694,458.46110398350726,715.9187905225909,9774.512210929946,1879133937.303026,71700.81098910773,57062.337163907454,57062.337163907454
43,3.1613348483999997,0.9753677241661524,6.359656000000001,3.308376707314083,6.403904000000001,0.028758266621820995,-0.345494896177323,2.0116995841863194,21827.62317825,519.4934166572885,23954.38,21833.804072465056,4524.299999999999,-0.11389571770837202,0.46831982248880166,1.0974341917295507,3649.1912837879213,1398585.2885849208,967.2610589438113,269.85105901573394,1192.3919570008125,9804.888501838008,1891484706.3450575,165494.41928321664,112783.12885800307,112783.12885800307
44,3.1694038946000003,0.9647895147546244,6.1289359999999995,3.3129920893983282,6.112151999999998,0.014162616712323774,-0.348345767009155,1.933781936231738,21851.96310075,518.0013014467579,24338.899999999998,21858.1017015821,4863.049999999999,-0.11102251389936295,0.4755093045286123,1.113808397340953,3573.578715771069,1328307.175828498,1457.3094625171743,432.2441071312454,899.1701463071532,9689.577843459627,1864636911.8647044,72587.22874094447,318934.69095408794,318934.69095408794
45,3.1273631932,0.9866055583364188,6.376743999999999,3.27929363356794,6.407567999999998,0.022321316898807776,-0.3124467154201218,2.03901613150187,21840.15130525,516.9923379904573,23823.15,21846.269325258425,4582.290000000001,-0.12631524890801155,0.5087515459947234,1.0907960145071578,3632.451701292247,1424992.049101827,803.963273122807,2229.1475984337485,1205.3079972182159,9767.212717318233,1884421854.1849396,100439.59545299482,42759.44493549024,42759.44493549024
